action,normalUser
LIKE,9475
LINK_CLICK,318
MARK_PHOTO,7542
PHOTO_TEXT,54
RE_SHARE,236
SEND_PRESENT,59
VIDEO_CALL_INCOMING,27
VIDEO_CALL,109
VOTE,349
VOTE_PHOTO,16
CREATE_DOCUMENT,57775
DOCUMENT_DELETED,1770
GUEST,13324
LIKE,17366
LINK_CLICK,302
MARK_PHOTO,4218
PHOTO_TEXT,61
RE_SHARE,104
SEND_PRESENT,128
VIDEO_CALL_INCOMING,9
VIDEO_CALL,25
VOTE,308
VOTE_PHOTO,67
CREATE_DOCUMENT,59698
DOCUMENT_DELETED,3441
GUEST,19313
LIKE,13158
LINK_CLICK,362
MARK_PHOTO,2798
PHOTO_TEXT,50
RE_SHARE,108
SEND_PRESENT,62
VIDEO_CALL_INCOMING,2
VIDEO_CALL,11
VOTE,298
VOTE_PHOTO,48
CREATE_DOCUMENT,49319
DOCUMENT_DELETED,2072
GUEST,18416
LIKE,15765
LINK_CLICK,571
MARK_PHOTO,2878
PHOTO_TEXT,53
RE_SHARE,820
SEND_PRESENT,55
VIDEO_CALL_INCOMING,4
VIDEO_CALL,14
VOTE,819
VOTE_PHOTO,29
CREATE_DOCUMENT,38110
DOCUMENT_DELETED,2629
GUEST,15299
LIKE,36366
LINK_CLICK,623
MARK_PHOTO,2102
PHOTO_TEXT,20
RE_SHARE,2340
SEND_PRESENT,82
VIDEO_CALL_INCOMING,2
VIDEO_CALL,2
VOTE,783
VOTE_PHOTO,71
CREATE_DOCUMENT,41241
DOCUMENT_DELETED,1901
GUEST,16533
LIKE,24124
LINK_CLICK,306
MARK_PHOTO,7547
PHOTO_TEXT,52
RE_SHARE,142
SEND_PRESENT,117
VIDEO_CALL_INCOMING,16
VIDEO_CALL,2
VOTE,511
VOTE_PHOTO,2
CREATE_DOCUMENT,54213
DOCUMENT_DELETED,1934
GUEST,16418
LIKE,18409
LINK_CLICK,623
MARK_PHOTO,6172
PHOTO_TEXT,109
RE_SHARE,363
SEND_PRESENT,102
VIDEO_CALL_INCOMING,0
VIDEO_CALL,38
VOTE,598
VOTE_PHOTO,76
CREATE_DOCUMENT,46936
DOCUMENT_DELETED,1189
GUEST,14410
LIKE,21571
LINK_CLICK,90
MARK_PHOTO,8383
PHOTO_TEXT,74
RE_SHARE,16
SEND_PRESENT,9
VIDEO_CALL_INCOMING,1
VIDEO_CALL,7
VOTE,381
VOTE_PHOTO,10
CREATE_DOCUMENT,59035
DOCUMENT_DELETED,3750
GUEST,10928
LIKE,22892
LINK_CLICK,155
MARK_PHOTO,2241
PHOTO_TEXT,36
RE_SHARE,96
SEND_PRESENT,47
VIDEO_CALL_INCOMING,33
VIDEO_CALL,10
VOTE,306
VOTE_PHOTO,0
CREATE_DOCUMENT,42951
DOCUMENT_DELETED,937
GUEST,19335
LIKE,18539
LINK_CLICK,250
MARK_PHOTO,10259
PHOTO_TEXT,47
RE_SHARE,485
SEND_PRESENT,229
VIDEO_CALL_INCOMING,14
VIDEO_CALL,11
VOTE,594
VOTE_PHOTO,4
CREATE_DOCUMENT,60006
DOCUMENT_DELETED,1168
GUEST,16218
LIKE,13798
LINK_CLICK,1571
MARK_PHOTO,5638
PHOTO_TEXT,49
RE_SHARE,74
SEND_PRESENT,77
VIDEO_CALL_INCOMING,77
VIDEO_CALL,30
VOTE,437
VOTE_PHOTO,8
CREATE_DOCUMENT,58050
DOCUMENT_DELETED,1275
GUEST,14229
LIKE,17570
LINK_CLICK,933
MARK_PHOTO,5147
PHOTO_TEXT,100
RE_SHARE,522
SEND_PRESENT,114
VIDEO_CALL_INCOMING,5
VIDEO_CALL,7
VOTE,576
VOTE_PHOTO,154
CREATE_DOCUMENT,52349
DOCUMENT_DELETED,1342
GUEST,26421
LIKE,15034
LINK_CLICK,1576
MARK_PHOTO,2666
PHOTO_TEXT,191
RE_SHARE,141
SEND_PRESENT,42
VIDEO_CALL_INCOMING,7
VIDEO_CALL,0
VOTE,218
VOTE_PHOTO,5
CREATE_DOCUMENT,51634
DOCUMENT_DELETED,1011
GUEST,9272
LIKE,26832
LINK_CLICK,303
MARK_PHOTO,4178
PHOTO_TEXT,34
RE_SHARE,138
SEND_PRESENT,125
VIDEO_CALL_INCOMING,7
VIDEO_CALL,11
VOTE,390
VOTE_PHOTO,15
CREATE_DOCUMENT,45503
DOCUMENT_DELETED,1220
GUEST,16374
LIKE,10458
LINK_CLICK,147
MARK_PHOTO,24841
PHOTO_TEXT,57
RE_SHARE,55
SEND_PRESENT,71
VIDEO_CALL_INCOMING,22
VIDEO_CALL,16
VOTE,517
VOTE_PHOTO,21
CREATE_DOCUMENT,43436
DOCUMENT_DELETED,754
GUEST,18052
LIKE,26748
LINK_CLICK,337
MARK_PHOTO,2931
PHOTO_TEXT,73
RE_SHARE,78
SEND_PRESENT,41
VIDEO_CALL_INCOMING,15
VIDEO_CALL,14
VOTE,460
VOTE_PHOTO,7
CREATE_DOCUMENT,64485
DOCUMENT_DELETED,1439
GUEST,17361
LIKE,11559
LINK_CLICK,285
MARK_PHOTO,3444
PHOTO_TEXT,97
RE_SHARE,24
SEND_PRESENT,68
VIDEO_CALL_INCOMING,25
VIDEO_CALL,13
VOTE,486
VOTE_PHOTO,18
CREATE_DOCUMENT,69100
DOCUMENT_DELETED,800
GUEST,11885
LIKE,15405
LINK_CLICK,114
MARK_PHOTO,2070
PHOTO_TEXT,48
RE_SHARE,71
SEND_PRESENT,17
VIDEO_CALL_INCOMING,11
VIDEO_CALL,20
VOTE,399
VOTE_PHOTO,12
CREATE_DOCUMENT,49559
DOCUMENT_DELETED,4755
GUEST,17318
LIKE,22834
LINK_CLICK,116
MARK_PHOTO,2976
PHOTO_TEXT,48
RE_SHARE,239
SEND_PRESENT,116
VIDEO_CALL_INCOMING,4
VIDEO_CALL,2
VOTE,770
VOTE_PHOTO,214
CREATE_DOCUMENT,56648
DOCUMENT_DELETED,1222
GUEST,8318
LIKE,22027
LINK_CLICK,1265
MARK_PHOTO,6126
PHOTO_TEXT,49
RE_SHARE,273
SEND_PRESENT,27
VIDEO_CALL_INCOMING,4
VIDEO_CALL,1
VOTE,856
VOTE_PHOTO,108
CREATE_DOCUMENT,38260
DOCUMENT_DELETED,1768
GUEST,22841
LIKE,16174
LINK_CLICK,175
MARK_PHOTO,2974
PHOTO_TEXT,41
RE_SHARE,55
SEND_PRESENT,59
VIDEO_CALL_INCOMING,24
VIDEO_CALL,36
VOTE,224
VOTE_PHOTO,57
CREATE_DOCUMENT,50847
DOCUMENT_DELETED,1815
GUEST,20711
LIKE,19532
LINK_CLICK,221
MARK_PHOTO,6013
PHOTO_TEXT,56
RE_SHARE,29
SEND_PRESENT,67
VIDEO_CALL_INCOMING,56
VIDEO_CALL,80
VOTE,458
VOTE_PHOTO,26
CREATE_DOCUMENT,46316
DOCUMENT_DELETED,1327
GUEST,17415
LIKE,27838
LINK_CLICK,339
MARK_PHOTO,5613
PHOTO_TEXT,56
RE_SHARE,125
SEND_PRESENT,108
VIDEO_CALL_INCOMING,4
VIDEO_CALL,11
VOTE,616
VOTE_PHOTO,16
CREATE_DOCUMENT,53137
DOCUMENT_DELETED,1830
GUEST,23396
LIKE,7668
LINK_CLICK,1227
MARK_PHOTO,3859
PHOTO_TEXT,47
RE_SHARE,202
SEND_PRESENT,70
VIDEO_CALL_INCOMING,0
VIDEO_CALL,2
VOTE,373
VOTE_PHOTO,0
CREATE_DOCUMENT,47470
DOCUMENT_DELETED,1497
GUEST,15117
LIKE,23512
LINK_CLICK,334
MARK_PHOTO,9126
PHOTO_TEXT,34
RE_SHARE,1843
SEND_PRESENT,285
VIDEO_CALL_INCOMING,16
VIDEO_CALL,11
VOTE,421
VOTE_PHOTO,49
CREATE_DOCUMENT,60664
DOCUMENT_DELETED,3565
GUEST,10586
LIKE,8871
LINK_CLICK,345
MARK_PHOTO,5637
PHOTO_TEXT,53
RE_SHARE,216
SEND_PRESENT,270
VIDEO_CALL_INCOMING,16
VIDEO_CALL,63
VOTE,275
VOTE_PHOTO,19
CREATE_DOCUMENT,48091
DOCUMENT_DELETED,2233
GUEST,9233
LIKE,16035
LINK_CLICK,316
MARK_PHOTO,22974
PHOTO_TEXT,108
RE_SHARE,342
SEND_PRESENT,75
VIDEO_CALL_INCOMING,0
VIDEO_CALL,0
VOTE,322
VOTE_PHOTO,271
CREATE_DOCUMENT,44008
DOCUMENT_DELETED,788
GUEST,17260
LIKE,17171
LINK_CLICK,101
MARK_PHOTO,19014
PHOTO_TEXT,18
RE_SHARE,586
SEND_PRESENT,31
VIDEO_CALL_INCOMING,4
VIDEO_CALL,0
VOTE,881
VOTE_PHOTO,38
CREATE_DOCUMENT,43311
DOCUMENT_DELETED,1163
GUEST,15790
LIKE,27340
LINK_CLICK,386
MARK_PHOTO,6124
PHOTO_TEXT,63
RE_SHARE,222
SEND_PRESENT,31
VIDEO_CALL_INCOMING,0
VIDEO_CALL,3
VOTE,778
VOTE_PHOTO,93
CREATE_DOCUMENT,57982
DOCUMENT_DELETED,4009
GUEST,17028
LIKE,14920
LINK_CLICK,754
MARK_PHOTO,2955
PHOTO_TEXT,124
RE_SHARE,160
SEND_PRESENT,42
VIDEO_CALL_INCOMING,3
VIDEO_CALL,2
VOTE,509
VOTE_PHOTO,80
CREATE_DOCUMENT,38212
DOCUMENT_DELETED,1563
GUEST,16668
LIKE,18798
LINK_CLICK,309
MARK_PHOTO,6663
PHOTO_TEXT,45
RE_SHARE,480
SEND_PRESENT,72
VIDEO_CALL_INCOMING,3
VIDEO_CALL,14
VOTE,538
VOTE_PHOTO,267
CREATE_DOCUMENT,60835
DOCUMENT_DELETED,1329
GUEST,17996
LIKE,12629
LINK_CLICK,256
MARK_PHOTO,4443
PHOTO_TEXT,239
RE_SHARE,751
SEND_PRESENT,189
VIDEO_CALL_INCOMING,3
VIDEO_CALL,5
VOTE,434
VOTE_PHOTO,29
CREATE_DOCUMENT,42318
DOCUMENT_DELETED,920
GUEST,23276
LIKE,25718
LINK_CLICK,352
MARK_PHOTO,3878
PHOTO_TEXT,39
RE_SHARE,130
SEND_PRESENT,232
VIDEO_CALL_INCOMING,3
VIDEO_CALL,7
VOTE,657
VOTE_PHOTO,35
CREATE_DOCUMENT,46409
DOCUMENT_DELETED,2210
GUEST,13924
LIKE,15309
LINK_CLICK,338
MARK_PHOTO,3491
PHOTO_TEXT,90
RE_SHARE,4590
SEND_PRESENT,90
VIDEO_CALL_INCOMING,73
VIDEO_CALL,8
VOTE,235
VOTE_PHOTO,3
CREATE_DOCUMENT,58040
DOCUMENT_DELETED,2981
GUEST,15560
LIKE,9602
LINK_CLICK,304
MARK_PHOTO,5344
PHOTO_TEXT,186
RE_SHARE,37
SEND_PRESENT,50
VIDEO_CALL_INCOMING,41
VIDEO_CALL,29
VOTE,552
VOTE_PHOTO,35
CREATE_DOCUMENT,49440
DOCUMENT_DELETED,979
GUEST,16543
LIKE,8404
LINK_CLICK,104
MARK_PHOTO,3817
PHOTO_TEXT,90
RE_SHARE,87
SEND_PRESENT,45
VIDEO_CALL_INCOMING,3
VIDEO_CALL,8
VOTE,442
VOTE_PHOTO,119
CREATE_DOCUMENT,48251
DOCUMENT_DELETED,1709
GUEST,17237
LIKE,21976
LINK_CLICK,399
MARK_PHOTO,7316
PHOTO_TEXT,99
RE_SHARE,1323
SEND_PRESENT,68
VIDEO_CALL_INCOMING,31
VIDEO_CALL,11
VOTE,865
VOTE_PHOTO,9
CREATE_DOCUMENT,39770
DOCUMENT_DELETED,1020
GUEST,17962
LIKE,10439
LINK_CLICK,385
MARK_PHOTO,7040
PHOTO_TEXT,69
RE_SHARE,218
SEND_PRESENT,25
VIDEO_CALL_INCOMING,3
VIDEO_CALL,5
VOTE,451
VOTE_PHOTO,11
CREATE_DOCUMENT,47167
DOCUMENT_DELETED,916
GUEST,28953
LIKE,17001
LINK_CLICK,282
MARK_PHOTO,1980
PHOTO_TEXT,57
RE_SHARE,132
SEND_PRESENT,150
VIDEO_CALL_INCOMING,3
VIDEO_CALL,35
VOTE,302
VOTE_PHOTO,7
CREATE_DOCUMENT,56754
DOCUMENT_DELETED,2156
GUEST,13822
LIKE,16757
LINK_CLICK,700
MARK_PHOTO,3627
PHOTO_TEXT,30
RE_SHARE,98
SEND_PRESENT,83
VIDEO_CALL_INCOMING,15
VIDEO_CALL,6
VOTE,285
VOTE_PHOTO,4
CREATE_DOCUMENT,50438
DOCUMENT_DELETED,1540
GUEST,22435
LIKE,12305
LINK_CLICK,225
MARK_PHOTO,7800
PHOTO_TEXT,27
RE_SHARE,283
SEND_PRESENT,44
VIDEO_CALL_INCOMING,7
VIDEO_CALL,12
VOTE,340
VOTE_PHOTO,32
CREATE_DOCUMENT,40068
DOCUMENT_DELETED,1806
GUEST,8772
LIKE,14228
LINK_CLICK,378
MARK_PHOTO,3974
PHOTO_TEXT,37
RE_SHARE,22
SEND_PRESENT,12
VIDEO_CALL_INCOMING,1
VIDEO_CALL,5
VOTE,1153
VOTE_PHOTO,45
CREATE_DOCUMENT,52025
DOCUMENT_DELETED,1046
GUEST,21856
LIKE,17466
LINK_CLICK,105
MARK_PHOTO,5997
PHOTO_TEXT,73
RE_SHARE,89
SEND_PRESENT,81
VIDEO_CALL_INCOMING,10
VIDEO_CALL,5
VOTE,689
VOTE_PHOTO,127
CREATE_DOCUMENT,50773
DOCUMENT_DELETED,1549
GUEST,22376
LIKE,16808
LINK_CLICK,499
MARK_PHOTO,5506
PHOTO_TEXT,83
RE_SHARE,306
SEND_PRESENT,109
VIDEO_CALL_INCOMING,20
VIDEO_CALL,37
VOTE,209
VOTE_PHOTO,6
CREATE_DOCUMENT,52754
DOCUMENT_DELETED,1372
GUEST,20006
LIKE,13448
LINK_CLICK,453
MARK_PHOTO,8334
PHOTO_TEXT,72
RE_SHARE,71
SEND_PRESENT,64
VIDEO_CALL_INCOMING,2
VIDEO_CALL,2
VOTE,580
VOTE_PHOTO,1
CREATE_DOCUMENT,40131
DOCUMENT_DELETED,1256
GUEST,15064
LIKE,9929
LINK_CLICK,237
MARK_PHOTO,4091
PHOTO_TEXT,74
RE_SHARE,130
SEND_PRESENT,195
VIDEO_CALL_INCOMING,5
VIDEO_CALL,8
VOTE,650
VOTE_PHOTO,3
CREATE_DOCUMENT,40821
DOCUMENT_DELETED,2088
GUEST,34132
LIKE,12789
LINK_CLICK,163
MARK_PHOTO,7335
PHOTO_TEXT,268
RE_SHARE,22
SEND_PRESENT,98
VIDEO_CALL_INCOMING,2
VIDEO_CALL,1
VOTE,191
VOTE_PHOTO,846
CREATE_DOCUMENT,51580
DOCUMENT_DELETED,8400
GUEST,22776
LIKE,10500
LINK_CLICK,124
MARK_PHOTO,4328
PHOTO_TEXT,14
RE_SHARE,28
SEND_PRESENT,25
VIDEO_CALL_INCOMING,48
VIDEO_CALL,114
VOTE,323
VOTE_PHOTO,32
CREATE_DOCUMENT,56373
DOCUMENT_DELETED,2023
GUEST,16233
LIKE,13694
LINK_CLICK,195
MARK_PHOTO,6934
PHOTO_TEXT,102
RE_SHARE,121
SEND_PRESENT,47
VIDEO_CALL_INCOMING,37
VIDEO_CALL,17
VOTE,400
VOTE_PHOTO,16
CREATE_DOCUMENT,62363
DOCUMENT_DELETED,1021
GUEST,9863
LIKE,15599
LINK_CLICK,514
MARK_PHOTO,7943
PHOTO_TEXT,24
RE_SHARE,1646
SEND_PRESENT,53
VIDEO_CALL_INCOMING,35
VIDEO_CALL,4
VOTE,462
VOTE_PHOTO,20
CREATE_DOCUMENT,47125
DOCUMENT_DELETED,1629
GUEST,20297
LIKE,24634
LINK_CLICK,333
MARK_PHOTO,4878
PHOTO_TEXT,113
RE_SHARE,322
SEND_PRESENT,245
VIDEO_CALL_INCOMING,3
VIDEO_CALL,0
VOTE,387
VOTE_PHOTO,34
CREATE_DOCUMENT,60314
DOCUMENT_DELETED,596
GUEST,16027
LIKE,16032
LINK_CLICK,189
MARK_PHOTO,4439
PHOTO_TEXT,25
RE_SHARE,21
SEND_PRESENT,21
VIDEO_CALL_INCOMING,3
VIDEO_CALL,1
VOTE,1635
VOTE_PHOTO,330
CREATE_DOCUMENT,50405
DOCUMENT_DELETED,1951
GUEST,20278
LIKE,18287
LINK_CLICK,1517
MARK_PHOTO,5024
PHOTO_TEXT,74
RE_SHARE,280
SEND_PRESENT,207
VIDEO_CALL_INCOMING,51
VIDEO_CALL,77
VOTE,352
VOTE_PHOTO,962
CREATE_DOCUMENT,53295
DOCUMENT_DELETED,1779
GUEST,14747
LIKE,13654
LINK_CLICK,202
MARK_PHOTO,5663
PHOTO_TEXT,23
RE_SHARE,128
SEND_PRESENT,46
VIDEO_CALL_INCOMING,22
VIDEO_CALL,11
VOTE,1250
VOTE_PHOTO,15
CREATE_DOCUMENT,46660
DOCUMENT_DELETED,1026
GUEST,24873
LIKE,17164
LINK_CLICK,246
MARK_PHOTO,9053
PHOTO_TEXT,40
RE_SHARE,204
SEND_PRESENT,140
VIDEO_CALL_INCOMING,8
VIDEO_CALL,5
VOTE,326
VOTE_PHOTO,47
CREATE_DOCUMENT,57918
DOCUMENT_DELETED,842
GUEST,11699
LIKE,17941
LINK_CLICK,185
MARK_PHOTO,8798
PHOTO_TEXT,33
RE_SHARE,56
SEND_PRESENT,84
VIDEO_CALL_INCOMING,151
VIDEO_CALL,0
VOTE,842
VOTE_PHOTO,50
CREATE_DOCUMENT,56670
DOCUMENT_DELETED,1866
GUEST,18474
LIKE,16755
LINK_CLICK,1146
MARK_PHOTO,3380
PHOTO_TEXT,136
RE_SHARE,302
SEND_PRESENT,84
VIDEO_CALL_INCOMING,11
VIDEO_CALL,3
VOTE,962
VOTE_PHOTO,38
CREATE_DOCUMENT,46906
DOCUMENT_DELETED,1074
GUEST,27159
LIKE,16840
LINK_CLICK,596
MARK_PHOTO,3112
PHOTO_TEXT,57
RE_SHARE,381
SEND_PRESENT,178
VIDEO_CALL_INCOMING,12
VIDEO_CALL,2
VOTE,481
VOTE_PHOTO,24
CREATE_DOCUMENT,50565
DOCUMENT_DELETED,1198
GUEST,15335
LIKE,24352
LINK_CLICK,825
MARK_PHOTO,5861
PHOTO_TEXT,48
RE_SHARE,255
SEND_PRESENT,72
VIDEO_CALL_INCOMING,11
VIDEO_CALL,1
VOTE,525
VOTE_PHOTO,88
CREATE_DOCUMENT,41466
DOCUMENT_DELETED,2722
GUEST,14013
LIKE,37385
LINK_CLICK,197
MARK_PHOTO,2152
PHOTO_TEXT,31
RE_SHARE,795
SEND_PRESENT,264
VIDEO_CALL_INCOMING,11
VIDEO_CALL,15
VOTE,338
VOTE_PHOTO,342
CREATE_DOCUMENT,56009
DOCUMENT_DELETED,1417
GUEST,12966
LIKE,21058
LINK_CLICK,451
MARK_PHOTO,3567
PHOTO_TEXT,41
RE_SHARE,498
SEND_PRESENT,42
VIDEO_CALL_INCOMING,13
VIDEO_CALL,1
VOTE,874
VOTE_PHOTO,52
CREATE_DOCUMENT,45964
DOCUMENT_DELETED,1313
GUEST,16885
LIKE,20684
LINK_CLICK,447
MARK_PHOTO,5644
PHOTO_TEXT,383
RE_SHARE,376
SEND_PRESENT,109
VIDEO_CALL_INCOMING,7
VIDEO_CALL,2
VOTE,719
VOTE_PHOTO,9
CREATE_DOCUMENT,56323
DOCUMENT_DELETED,2270
GUEST,18767
LIKE,14511
LINK_CLICK,649
MARK_PHOTO,5434
PHOTO_TEXT,87
RE_SHARE,64
SEND_PRESENT,167
VIDEO_CALL_INCOMING,13
VIDEO_CALL,18
VOTE,809
VOTE_PHOTO,84
CREATE_DOCUMENT,51160
DOCUMENT_DELETED,1012
GUEST,22308
LIKE,15683
LINK_CLICK,220
MARK_PHOTO,7567
PHOTO_TEXT,60
RE_SHARE,206
SEND_PRESENT,93
VIDEO_CALL_INCOMING,27
VIDEO_CALL,5
VOTE,125
VOTE_PHOTO,13
CREATE_DOCUMENT,51766
DOCUMENT_DELETED,2278
GUEST,21122
LIKE,16430
LINK_CLICK,365
MARK_PHOTO,6992
PHOTO_TEXT,36
RE_SHARE,340
SEND_PRESENT,92
VIDEO_CALL_INCOMING,13
VIDEO_CALL,10
VOTE,311
VOTE_PHOTO,83
CREATE_DOCUMENT,55574
DOCUMENT_DELETED,1533
GUEST,24725
LIKE,12447
LINK_CLICK,105
MARK_PHOTO,2393
PHOTO_TEXT,68
RE_SHARE,124
SEND_PRESENT,73
VIDEO_CALL_INCOMING,7
VIDEO_CALL,3
VOTE,610
VOTE_PHOTO,2
CREATE_DOCUMENT,27021
DOCUMENT_DELETED,2852
GUEST,13174
LIKE,20561
LINK_CLICK,1526
MARK_PHOTO,15832
PHOTO_TEXT,72
RE_SHARE,445
SEND_PRESENT,32
VIDEO_CALL_INCOMING,0
VIDEO_CALL,0
VOTE,484
VOTE_PHOTO,138
CREATE_DOCUMENT,59302
DOCUMENT_DELETED,2011
GUEST,15710
LIKE,16217
LINK_CLICK,85
MARK_PHOTO,4908
PHOTO_TEXT,92
RE_SHARE,1011
SEND_PRESENT,7
VIDEO_CALL_INCOMING,11
VIDEO_CALL,32
VOTE,452
VOTE_PHOTO,134
CREATE_DOCUMENT,46721
DOCUMENT_DELETED,2731
GUEST,23455
LIKE,20444
LINK_CLICK,359
MARK_PHOTO,4643
PHOTO_TEXT,31
RE_SHARE,156
SEND_PRESENT,102
VIDEO_CALL_INCOMING,12
VIDEO_CALL,2
VOTE,515
VOTE_PHOTO,10
CREATE_DOCUMENT,49107
DOCUMENT_DELETED,1259
GUEST,15978
LIKE,19200
LINK_CLICK,526
MARK_PHOTO,9366
PHOTO_TEXT,119
RE_SHARE,1120
SEND_PRESENT,91
VIDEO_CALL_INCOMING,8
VIDEO_CALL,17
VOTE,628
VOTE_PHOTO,38
CREATE_DOCUMENT,42721
DOCUMENT_DELETED,1261
GUEST,17652
LIKE,9932
LINK_CLICK,577
MARK_PHOTO,26610
PHOTO_TEXT,67
RE_SHARE,288
SEND_PRESENT,125
VIDEO_CALL_INCOMING,22
VIDEO_CALL,26
VOTE,428
VOTE_PHOTO,1
CREATE_DOCUMENT,43548
DOCUMENT_DELETED,1823
GUEST,13677
LIKE,13484
LINK_CLICK,904
MARK_PHOTO,21317
PHOTO_TEXT,96
RE_SHARE,103
SEND_PRESENT,8
VIDEO_CALL_INCOMING,7
VIDEO_CALL,3
VOTE,721
VOTE_PHOTO,0
CREATE_DOCUMENT,53562
DOCUMENT_DELETED,2146
GUEST,15390
LIKE,17211
LINK_CLICK,1131
MARK_PHOTO,9718
PHOTO_TEXT,75
RE_SHARE,70
SEND_PRESENT,177
VIDEO_CALL_INCOMING,10
VIDEO_CALL,32
VOTE,378
VOTE_PHOTO,100
CREATE_DOCUMENT,58344
DOCUMENT_DELETED,1929
GUEST,15630
LIKE,22491
LINK_CLICK,228
MARK_PHOTO,442
PHOTO_TEXT,20
RE_SHARE,203
SEND_PRESENT,40
VIDEO_CALL_INCOMING,39
VIDEO_CALL,3
VOTE,66
VOTE_PHOTO,27
CREATE_DOCUMENT,43659
DOCUMENT_DELETED,1092
GUEST,15016
LIKE,27315
LINK_CLICK,431
MARK_PHOTO,7113
PHOTO_TEXT,34
RE_SHARE,476
SEND_PRESENT,241
VIDEO_CALL_INCOMING,5
VIDEO_CALL,15
VOTE,783
VOTE_PHOTO,7
CREATE_DOCUMENT,50426
DOCUMENT_DELETED,5537
GUEST,16886
LIKE,17398
LINK_CLICK,615
MARK_PHOTO,3938
PHOTO_TEXT,127
RE_SHARE,104
SEND_PRESENT,112
VIDEO_CALL_INCOMING,24
VIDEO_CALL,9
VOTE,1034
VOTE_PHOTO,235
CREATE_DOCUMENT,54695
DOCUMENT_DELETED,3062
GUEST,20277
LIKE,12584
LINK_CLICK,299
MARK_PHOTO,6890
PHOTO_TEXT,153
RE_SHARE,69
SEND_PRESENT,480
VIDEO_CALL_INCOMING,4
VIDEO_CALL,4
VOTE,228
VOTE_PHOTO,86
CREATE_DOCUMENT,68110
DOCUMENT_DELETED,1233
GUEST,14390
LIKE,10416
LINK_CLICK,478
MARK_PHOTO,4116
PHOTO_TEXT,21
RE_SHARE,95
SEND_PRESENT,70
VIDEO_CALL_INCOMING,2
VIDEO_CALL,1
VOTE,706
VOTE_PHOTO,1
CREATE_DOCUMENT,55089
DOCUMENT_DELETED,4658
GUEST,16194
LIKE,11913
LINK_CLICK,987
MARK_PHOTO,6240
PHOTO_TEXT,171
RE_SHARE,218
SEND_PRESENT,205
VIDEO_CALL_INCOMING,69
VIDEO_CALL,940
VOTE,204
VOTE_PHOTO,0
CREATE_DOCUMENT,62947
DOCUMENT_DELETED,1930
GUEST,14250
LIKE,10103
LINK_CLICK,1852
MARK_PHOTO,6893
PHOTO_TEXT,71
RE_SHARE,193
SEND_PRESENT,60
VIDEO_CALL_INCOMING,15
VIDEO_CALL,18
VOTE,490
VOTE_PHOTO,51
CREATE_DOCUMENT,55179
DOCUMENT_DELETED,627
GUEST,14393
LIKE,23132
LINK_CLICK,505
MARK_PHOTO,4512
PHOTO_TEXT,44
RE_SHARE,89
SEND_PRESENT,83
VIDEO_CALL_INCOMING,20
VIDEO_CALL,18
VOTE,840
VOTE_PHOTO,533
CREATE_DOCUMENT,56074
DOCUMENT_DELETED,963
GUEST,20123
LIKE,6303
LINK_CLICK,711
MARK_PHOTO,12027
PHOTO_TEXT,27
RE_SHARE,242
SEND_PRESENT,95
VIDEO_CALL_INCOMING,3
VIDEO_CALL,14
VOTE,562
VOTE_PHOTO,3
CREATE_DOCUMENT,51157
DOCUMENT_DELETED,3661
GUEST,19115
LIKE,22062
LINK_CLICK,392
MARK_PHOTO,2652
PHOTO_TEXT,57
RE_SHARE,99
SEND_PRESENT,162
VIDEO_CALL_INCOMING,31
VIDEO_CALL,10
VOTE,342
VOTE_PHOTO,36
CREATE_DOCUMENT,53746
DOCUMENT_DELETED,810
GUEST,22815
LIKE,14576
LINK_CLICK,241
MARK_PHOTO,3929
PHOTO_TEXT,25
RE_SHARE,43
SEND_PRESENT,136
VIDEO_CALL_INCOMING,3
VIDEO_CALL,18
VOTE,64
VOTE_PHOTO,88
CREATE_DOCUMENT,57232
DOCUMENT_DELETED,1724
GUEST,15014
LIKE,15549
LINK_CLICK,3679
MARK_PHOTO,3191
PHOTO_TEXT,33
RE_SHARE,53
SEND_PRESENT,77
VIDEO_CALL_INCOMING,55
VIDEO_CALL,508
VOTE,458
VOTE_PHOTO,156
CREATE_DOCUMENT,44728
DOCUMENT_DELETED,799
GUEST,21131
LIKE,21144
LINK_CLICK,243
MARK_PHOTO,5871
PHOTO_TEXT,35
RE_SHARE,87
SEND_PRESENT,36
VIDEO_CALL_INCOMING,4
VIDEO_CALL,2
VOTE,402
VOTE_PHOTO,92
CREATE_DOCUMENT,54078
DOCUMENT_DELETED,1175
GUEST,15720
LIKE,13094
LINK_CLICK,261
MARK_PHOTO,8034
PHOTO_TEXT,33
RE_SHARE,126
SEND_PRESENT,68
VIDEO_CALL_INCOMING,39
VIDEO_CALL,8
VOTE,206
VOTE_PHOTO,53
CREATE_DOCUMENT,55322
DOCUMENT_DELETED,1339
GUEST,17411
LIKE,16065
LINK_CLICK,236
MARK_PHOTO,7478
PHOTO_TEXT,39
RE_SHARE,179
SEND_PRESENT,111
VIDEO_CALL_INCOMING,29
VIDEO_CALL,2
VOTE,242
VOTE_PHOTO,21
CREATE_DOCUMENT,66308
DOCUMENT_DELETED,685
GUEST,15155
LIKE,9800
LINK_CLICK,564
MARK_PHOTO,6927
PHOTO_TEXT,21
RE_SHARE,141
SEND_PRESENT,32
VIDEO_CALL_INCOMING,0
VIDEO_CALL,0
VOTE,205
VOTE_PHOTO,37
CREATE_DOCUMENT,66781
DOCUMENT_DELETED,2884
GUEST,26824
LIKE,2078
